"","PDGFNS3_aligned.bam"
"ENSRNOG00000009192",144
"ENSRNOG00000038483",9
"ENSRNOG00000007956",95
"ENSRNOG00000009440",0
"ENSRNOG00000057042",333
"ENSRNOG00000009832",3679
"ENSRNOG00000009802",9
"ENSRNOG00000008641",271
"ENSRNOG00000038759",0
"ENSRNOG00000038758",0
"ENSRNOG00000006334",827
"ENSRNOG00000038757",0
"ENSRNOG00000013288",1314
"ENSRNOG00000010331",37461
"ENSRNOG00000026328",1
"ENSRNOG00000009785",171
"ENSRNOG00000021314",2180
"ENSRNOG00000013922",27
"ENSRNOG00000011342",3
"ENSRNOG00000006462",1162
"ENSRNOG00000070558",0
"ENSRNOG00000026616",0
"ENSRNOG00000065077",38
"ENSRNOG00000013658",0
"ENSRNOG00000009811",6368
"ENSRNOG00000013916",0
"ENSRNOG00000027040",119
"ENSRNOG00000010721",242
"ENSRNOG00000067464",1
"ENSRNOG00000067330",376
"ENSRNOG00000012363",3
"ENSRNOG00000025638",2
"ENSRNOG00000014310",338
"ENSRNOG00000010489",277
"ENSRNOG00000052414",0
"ENSRNOG00000064068",0
"ENSRNOG00000054879",1
"ENSRNOG00000070489",1
"ENSRNOG00000012710",1190
"ENSRNOG00000012628",2
"ENSRNOG00000025094",2
"ENSRNOG00000012273",0
"ENSRNOG00000014010",1
"ENSRNOG00000017481",843
"ENSRNOG00000016321",572
"ENSRNOG00000011969",589
"ENSRNOG00000016758",3153
"ENSRNOG00000016777",198
"ENSRNOG00000016939",542
"ENSRNOG00000004752",36
"ENSRNOG00000010989",4782
"ENSRNOG00000012850",1040
"ENSRNOG00000064565",427
"ENSRNOG00000060401",19
"ENSRNOG00000070657",96
"ENSRNOG00000013034",2
"ENSRNOG00000005783",1074
"ENSRNOG00000069198",4
"ENSRNOG00000065677",1
"ENSRNOG00000014237",456
"ENSRNOG00000048195",55
"ENSRNOG00000006422",0
"ENSRNOG00000010516",15
"ENSRNOG00000071188",0
"ENSRNOG00000040122",2
"ENSRNOG00000014661",115
"ENSRNOG00000046912",1425
"ENSRNOG00000064483",0
"ENSRNOG00000009274",531
"ENSRNOG00000009783",2422
"ENSRNOG00000009042",1787
"ENSRNOG00000062911",0
"ENSRNOG00000068637",0
"ENSRNOG00000011461",781
"ENSRNOG00000010765",5738
"ENSRNOG00000012325",732
"ENSRNOG00000057755",1680
"ENSRNOG00000056617",1340
"ENSRNOG00000007136",5442
"ENSRNOG00000009297",548
"ENSRNOG00000009206",0
"ENSRNOG00000006143",564
"ENSRNOG00000005985",114
"ENSRNOG00000005993",146
"ENSRNOG00000008949",73
"ENSRNOG00000008167",1676
"ENSRNOG00000007817",227
"ENSRNOG00000006649",511
"ENSRNOG00000007046",95
"ENSRNOG00000064871",1
"ENSRNOG00000006898",431
"ENSRNOG00000006619",238
"ENSRNOG00000069647",3
"ENSRNOG00000006554",725
"ENSRNOG00000019232",545
"ENSRNOG00000018938",37
"ENSRNOG00000017820",0
"ENSRNOG00000018853",0
"ENSRNOG00000042120",0
"ENSRNOG00000069385",730
"ENSRNOG00000029549",1493
"ENSRNOG00000068518",0
"ENSRNOG00000064755",4
"ENSRNOG00000019519",35
"ENSRNOG00000070010",3
"ENSRNOG00000030925",59
"ENSRNOG00000027506",0
"ENSRNOG00000063738",1
"ENSRNOG00000033763",6
"ENSRNOG00000061359",325
"ENSRNOG00000039876",263
"ENSRNOG00000021752",0
"ENSRNOG00000038520",3
"ENSRNOG00000067437",64
"ENSRNOG00000018685",0
"ENSRNOG00000069521",360
"ENSRNOG00000017558",132
"ENSRNOG00000066822",31
"ENSRNOG00000019533",42
"ENSRNOG00000018698",1163
"ENSRNOG00000068870",0
"ENSRNOG00000063235",10
"ENSRNOG00000052320",0
"ENSRNOG00000017445",0
"ENSRNOG00000058811",0
"ENSRNOG00000051428",0
"ENSRNOG00000038047",3986
"ENSRNOG00000060985",0
"ENSRNOG00000017577",182
"ENSRNOG00000058895",0
"ENSRNOG00000064216",88
"ENSRNOG00000051566",0
"ENSRNOG00000038045",2550
"ENSRNOG00000063796",168
"ENSRNOG00000062940",0
"ENSRNOG00000068127",0
"ENSRNOG00000064431",0
"ENSRNOG00000054187",0
"ENSRNOG00000063460",0
"ENSRNOG00000064328",11
"ENSRNOG00000062394",0
"ENSRNOG00000017093",342
"ENSRNOG00000059499",0
"ENSRNOG00000070037",0
"ENSRNOG00000065074",0
"ENSRNOG00000069116",285
"ENSRNOG00000060417",0
"ENSRNOG00000062867",0
"ENSRNOG00000066580",0
"ENSRNOG00000063648",1
"ENSRNOG00000014834",606
"ENSRNOG00000067597",0
"ENSRNOG00000069741",0
"ENSRNOG00000016710",0
"ENSRNOG00000066957",0
"ENSRNOG00000065382",0
"ENSRNOG00000052457",0
"ENSRNOG00000062924",34
"ENSRNOG00000016950",89
"ENSRNOG00000012747",0
"ENSRNOG00000062851",2
"ENSRNOG00000064317",0
"ENSRNOG00000066463",45
"ENSRNOG00000067963",238
"ENSRNOG00000005017",336
"ENSRNOG00000062936",0
"ENSRNOG00000067121",26
"ENSRNOG00000064580",0
"ENSRNOG00000063944",1
"ENSRNOG00000059156",0
"ENSRNOG00000009861",20
"ENSRNOG00000058199",0
"ENSRNOG00000062456",0
"ENSRNOG00000055896",0
"ENSRNOG00000064004",0
"ENSRNOG00000066756",0
"ENSRNOG00000040101",339
"ENSRNOG00000018113",694
"ENSRNOG00000051584",0
"ENSRNOG00000066301",73
"ENSRNOG00000051833",0
"ENSRNOG00000018489",0
"ENSRNOG00000018407",0
"ENSRNOG00000063546",2
"ENSRNOG00000068264",0
"ENSRNOG00000057631",0
"ENSRNOG00000064579",0
"ENSRNOG00000056514",0
"ENSRNOG00000042026",4
"ENSRNOG00000069244",0
"ENSRNOG00000019282",2149
"ENSRNOG00000064109",3
"ENSRNOG00000067485",8
"ENSRNOG00000063067",6
"ENSRNOG00000051410",0
"ENSRNOG00000070395",0
"ENSRNOG00000069114",0
"ENSRNOG00000056058",1
"ENSRNOG00000062734",0
"ENSRNOG00000068774",8
"ENSRNOG00000059319",27
"ENSRNOG00000054822",0
"ENSRNOG00000062647",21
"ENSRNOG00000067621",0
"ENSRNOG00000070359",3
"ENSRNOG00000065443",5
"ENSRNOG00000053558",0
"ENSRNOG00000067401",0
"ENSRNOG00000053330",0
"ENSRNOG00000056440",0
"ENSRNOG00000049410",12
"ENSRNOG00000069703",0
"ENSRNOG00000019272",141
"ENSRNOG00000068339",0
"ENSRNOG00000070722",0
"ENSRNOG00000069161",0
"ENSRNOG00000014165",3694
"ENSRNOG00000059165",0
"ENSRNOG00000066735",0
"ENSRNOG00000067481",0
"ENSRNOG00000061286",0
"ENSRNOG00000064357",19
"ENSRNOG00000051896",0
"ENSRNOG00000066037",0
"ENSRNOG00000064337",0
"ENSRNOG00000055595",0
"ENSRNOG00000016480",0
"ENSRNOG00000062432",0
"ENSRNOG00000018046",1645
"ENSRNOG00000064793",7
"ENSRNOG00000055463",0
"ENSRNOG00000070418",6
"ENSRNOG00000070714",0
"ENSRNOG00000067975",0
"ENSRNOG00000069575",0
"ENSRNOG00000067998",0
"ENSRNOG00000056205",2
"ENSRNOG00000063990",4
"ENSRNOG00000067009",0
"ENSRNOG00000055730",0
"ENSRNOG00000057581",0
"ENSRNOG00000012727",3
"ENSRNOG00000067275",0
"ENSRNOG00000017040",10
"ENSRNOG00000051874",0
"ENSRNOG00000057046",0
"ENSRNOG00000063699",2
"ENSRNOG00000067925",0
"ENSRNOG00000061790",0
"ENSRNOG00000068410",6
"ENSRNOG00000070020",0
"ENSRNOG00000064150",5
"ENSRNOG00000065466",0
"ENSRNOG00000067157",0
"ENSRNOG00000047594",330
"ENSRNOG00000064218",0
"ENSRNOG00000058085",0
"ENSRNOG00000035594",9
"ENSRNOG00000061070",2
"ENSRNOG00000051469",0
"ENSRNOG00000041319",0
"ENSRNOG00000067016",4
"ENSRNOG00000035467",11
"ENSRNOG00000035613",18
"ENSRNOG00000012040",0
"ENSRNOG00000070654",0
"ENSRNOG00000068467",0
"ENSRNOG00000061748",0
"ENSRNOG00000067410",3
"ENSRNOG00000069447",0
"ENSRNOG00000035568",0
"ENSRNOG00000070371",1
"ENSRNOG00000053995",0
"ENSRNOG00000064424",1
"ENSRNOG00000070587",0
"ENSRNOG00000067736",2
"ENSRNOG00000035538",0
"ENSRNOG00000067458",23
"ENSRNOG00000068005",3
"ENSRNOG00000046071",0
"ENSRNOG00000065080",23
"ENSRNOG00000068269",0
"ENSRNOG00000069869",0
"ENSRNOG00000063038",0
"ENSRNOG00000065398",85
"ENSRNOG00000041300",0
"ENSRNOG00000056515",0
"ENSRNOG00000063824",0
"ENSRNOG00000066868",0
"ENSRNOG00000041870",0
"ENSRNOG00000022870",1823
"ENSRNOG00000035632",2
"ENSRNOG00000069861",4
"ENSRNOG00000016135",287
"ENSRNOG00000035576",3
"ENSRNOG00000070126",0
"ENSRNOG00000067495",218
"ENSRNOG00000068888",6
"ENSRNOG00000066095",7
"ENSRNOG00000070726",0
"ENSRNOG00000065846",0
"ENSRNOG00000015888",1209
"ENSRNOG00000068481",3
"ENSRNOG00000064475",89
"ENSRNOG00000016410",3961
"ENSRNOG00000047970",277
"ENSRNOG00000066229",472
"ENSRNOG00000063744",0
"ENSRNOG00000068587",32
"ENSRNOG00000068596",0
"ENSRNOG00000016420",6
"ENSRNOG00000012216",3139
"ENSRNOG00000062636",1
"ENSRNOG00000069931",0
"ENSRNOG00000068968",73
"ENSRNOG00000022139",0
"ENSRNOG00000068907",0
"ENSRNOG00000066586",0
"ENSRNOG00000063573",0
"ENSRNOG00000066568",3
"ENSRNOG00000067244",0
"ENSRNOG00000066129",0
"ENSRNOG00000071160",0
"ENSRNOG00000070855",1
"ENSRNOG00000067617",0
"ENSRNOG00000070577",0
"ENSRNOG00000068616",0
"ENSRNOG00000070510",0
"ENSRNOG00000068971",0
"ENSRNOG00000060680",0
"ENSRNOG00000070370",0
"ENSRNOG00000012189",2
"ENSRNOG00000029273",500
"ENSRNOG00000071193",0
"ENSRNOG00000065125",0
"ENSRNOG00000063920",10
"ENSRNOG00000014670",1908
"ENSRNOG00000063526",0
"ENSRNOG00000064869",0
"ENSRNOG00000065814",0
"ENSRNOG00000062512",107
"ENSRNOG00000012168",76
"ENSRNOG00000064546",3
"ENSRNOG00000069946",0
"ENSRNOG00000065771",80
"ENSRNOG00000067254",262
"ENSRNOG00000066675",0
"ENSRNOG00000069772",0
"ENSRNOG00000056376",88
"ENSRNOG00000064541",4
"ENSRNOG00000066454",1
"ENSRNOG00000067078",0
"ENSRNOG00000012131",0
"ENSRNOG00000064653",0
"ENSRNOG00000018346",87
"ENSRNOG00000071123",16
"ENSRNOG00000042749",0
"ENSRNOG00000065601",2
"ENSRNOG00000069115",2
"ENSRNOG00000063980",0
"ENSRNOG00000011984",0
"ENSRNOG00000062829",0
"ENSRNOG00000063506",0
"ENSRNOG00000068189",4
"ENSRNOG00000063015",21
"ENSRNOG00000063415",0
"ENSRNOG00000069500",2
"ENSRNOG00000070899",1
"ENSRNOG00000063934",0
"ENSRNOG00000069096",0
"ENSRNOG00000011947",0
"ENSRNOG00000064900",2
"ENSRNOG00000069395",0
"ENSRNOG00000068718",0
"ENSRNOG00000063665",3
"ENSRNOG00000058596",1
"ENSRNOG00000065837",0
"ENSRNOG00000065358",0
"ENSRNOG00000018381",251
"ENSRNOG00000070628",0
"ENSRNOG00000059042",0
"ENSRNOG00000066100",0
"ENSRNOG00000066583",0
"ENSRNOG00000066536",0
"ENSRNOG00000053214",0
"ENSRNOG00000068332",124
"ENSRNOG00000066256",0
"ENSRNOG00000068821",0
"ENSRNOG00000017833",38
"ENSRNOG00000000133",753
"ENSRNOG00000061758",0
"ENSRNOG00000069054",0
"ENSRNOG00000070253",0
"ENSRNOG00000063078",0
"ENSRNOG00000067325",0
"ENSRNOG00000071061",0
"ENSRNOG00000017770",306
"ENSRNOG00000059108",0
"ENSRNOG00000070693",0
"ENSRNOG00000055771",0
"ENSRNOG00000065541",0
"ENSRNOG00000051877",0
"ENSRNOG00000056220",0
"ENSRNOG00000051427",0
"ENSRNOG00000063300",1934
"ENSRNOG00000053933",0
"ENSRNOG00000066923",0
"ENSRNOG00000070973",0
"ENSRNOG00000062570",0
"ENSRNOG00000011423",0
"ENSRNOG00000053333",3
"ENSRNOG00000061452",0
"ENSRNOG00000057915",0
"ENSRNOG00000059477",0
"ENSRNOG00000069785",0
"ENSRNOG00000064651",0
"ENSRNOG00000021886",190
"ENSRNOG00000069902",0
"ENSRNOG00000052112",0
"ENSRNOG00000054406",0
"ENSRNOG00000061305",0
"ENSRNOG00000058961",0
"ENSRNOG00000051803",0
"ENSRNOG00000059985",0
"ENSRNOG00000017941",1120
"ENSRNOG00000016581",14
"ENSRNOG00000054642",0
"ENSRNOG00000021911",567
"ENSRNOG00000068053",0
"ENSRNOG00000057268",0
"ENSRNOG00000016436",0
"ENSRNOG00000055073",0
"ENSRNOG00000067779",0
"ENSRNOG00000030775",0
"ENSRNOG00000016510",0
"ENSRNOG00000058270",0
"ENSRNOG00000053627",0
"ENSRNOG00000070235",0
"ENSRNOG00000069360",0
"ENSRNOG00000021637",1008
"ENSRNOG00000017593",360
"ENSRNOG00000060266",2124
"ENSRNOG00000021584",513
"ENSRNOG00000048114",97
"ENSRNOG00000042036",0
"ENSRNOG00000016295",0
"ENSRNOG00000016534",159
"ENSRNOG00000021882",1496
"ENSRNOG00000017165",60
"ENSRNOG00000015139",0
"ENSRNOG00000026493",6
"ENSRNOG00000065772",47
"ENSRNOG00000016616",0
"ENSRNOG00000015262",0
"ENSRNOG00000015212",130
"ENSRNOG00000029844",0
"ENSRNOG00000015585",30
"ENSRNOG00000015980",50
"ENSRNOG00000063788",0
"ENSRNOG00000024843",1
"ENSRNOG00000011523",820
"ENSRNOG00000016885",926
"ENSRNOG00000017967",112
"ENSRNOG00000027125",200
"ENSRNOG00000033993",0
"ENSRNOG00000065643",646
"ENSRNOG00000062441",0
"ENSRNOG00000018011",594
"ENSRNOG00000018122",50
"ENSRNOG00000017210",30
"ENSRNOG00000067402",0
"ENSRNOG00000062679",0
"ENSRNOG00000039265",253
"ENSRNOG00000018091",4649
"ENSRNOG00000049801",0
"ENSRNOG00000016307",0
"ENSRNOG00000013653",2492
"ENSRNOG00000033010",7
"ENSRNOG00000018087",47827
"ENSRNOG00000047649",0
"ENSRNOG00000064205",12
"ENSRNOG00000038319",14
"ENSRNOG00000033330",13
"ENSRNOG00000014170",471
"ENSRNOG00000063889",36
"ENSRNOG00000039075",0
"ENSRNOG00000039058",0
"ENSRNOG00000016538",835
"ENSRNOG00000018123",1607
"ENSRNOG00000021447",112
"ENSRNOG00000017203",0
"ENSRNOG00000017103",0
"ENSRNOG00000066411",16
"ENSRNOG00000014615",331
"ENSRNOG00000017089",0
"ENSRNOG00000017163",349
"ENSRNOG00000045553",53
"ENSRNOG00000021735",286
"ENSRNOG00000064812",0
"ENSRNOG00000017374",0
"ENSRNOG00000060817",797
"ENSRNOG00000016463",0
"ENSRNOG00000012771",599
"ENSRNOG00000016955",636
"ENSRNOG00000016871",0
"ENSRNOG00000016403",2
"ENSRNOG00000013564",1
"ENSRNOG00000043192",332
"ENSRNOG00000016161",1023
"ENSRNOG00000016803",0
"ENSRNOG00000063181",137
"ENSRNOG00000016217",148
"ENSRNOG00000017185",0
"ENSRNOG00000015616",0
"ENSRNOG00000026248",355
"ENSRNOG00000016933",0
"ENSRNOG00000067434",14
"ENSRNOG00000031902",0
"ENSRNOG00000017933",0
"ENSRNOG00000064537",45
"ENSRNOG00000039807",205
"ENSRNOG00000037982",0
"ENSRNOG00000065671",1
"ENSRNOG00000043237",0
"ENSRNOG00000060749",0
"ENSRNOG00000052916",0
"ENSRNOG00000057180",0
"ENSRNOG00000011374",2
"ENSRNOG00000000150",168
"ENSRNOG00000025480",0
"ENSRNOG00000003094",0
"ENSRNOG00000017007",0
"ENSRNOG00000000142",565
"ENSRNOG00000060141",1988
"ENSRNOG00000016383",1178
"ENSRNOG00000064489",0
"ENSRNOG00000069625",9
"ENSRNOG00000026235",0
"ENSRNOG00000050687",0
"ENSRNOG00000017048",0
"ENSRNOG00000069210",1
"ENSRNOG00000054964",0
"ENSRNOG00000062418",0
"ENSRNOG00000066336",1
"ENSRNOG00000066901",6
"ENSRNOG00000029047",26
"ENSRNOG00000054017",151
"ENSRNOG00000017605",601
"ENSRNOG00000055197",0
"ENSRNOG00000070527",36
"ENSRNOG00000018281",1954
"ENSRNOG00000059840",0
"ENSRNOG00000053635",322
"ENSRNOG00000016792",0
"ENSRNOG00000065338",40
"ENSRNOG00000051823",68
"ENSRNOG00000016763",0
"ENSRNOG00000053518",1032
"ENSRNOG00000017511",17
"ENSRNOG00000018396",377
"ENSRNOG00000055000",475
"ENSRNOG00000017545",203
"ENSRNOG00000016670",499
"ENSRNOG00000017607",1233
"ENSRNOG00000052959",212
"ENSRNOG00000014900",401
"ENSRNOG00000000021",0
"ENSRNOG00000066484",0
"ENSRNOG00000017328",104
"ENSRNOG00000066799",0
"ENSRNOG00000065839",0
"ENSRNOG00000017974",1
"ENSRNOG00000017459",38
"ENSRNOG00000029126",0
"ENSRNOG00000066002",0
"ENSRNOG00000017917",18
"ENSRNOG00000052378",0
"ENSRNOG00000069612",0
"ENSRNOG00000061510",0
"ENSRNOG00000018039",0
"ENSRNOG00000061612",108
"ENSRNOG00000016742",0
"ENSRNOG00000018500",379
"ENSRNOG00000016867",469
"ENSRNOG00000017702",43
"ENSRNOG00000070356",0
"ENSRNOG00000052429",925
"ENSRNOG00000016891",253
"ENSRNOG00000014538",4
"ENSRNOG00000023538",79
"ENSRNOG00000063508",0
"ENSRNOG00000066063",0
"ENSRNOG00000057759",58
"ENSRNOG00000013806",301
"ENSRNOG00000027309",0
"ENSRNOG00000068380",19
"ENSRNOG00000016225",3
"ENSRNOG00000056519",0
"ENSRNOG00000017133",1808
"ENSRNOG00000059705",577
"ENSRNOG00000019354",256
"ENSRNOG00000018804",8594
"ENSRNOG00000067594",0
"ENSRNOG00000014524",1281
"ENSRNOG00000030638",2
"ENSRNOG00000017597",13
"ENSRNOG00000070051",0
"ENSRNOG00000016932",520
"ENSRNOG00000025639",0
"ENSRNOG00000013454",600
"ENSRNOG00000016889",49
"ENSRNOG00000065553",0
"ENSRNOG00000060132",0
"ENSRNOG00000066247",50
"ENSRNOG00000067140",0
"ENSRNOG00000066332",0
"ENSRNOG00000017637",0
"ENSRNOG00000017505",591
"ENSRNOG00000017765",2076
"ENSRNOG00000017641",547
"ENSRNOG00000065205",156
"ENSRNOG00000016684",0
"ENSRNOG00000017672",618
"ENSRNOG00000017506",377
"ENSRNOG00000032845",0
"ENSRNOG00000059510",332
"ENSRNOG00000068835",131
"ENSRNOG00000045948",55
"ENSRNOG00000016690",258
"ENSRNOG00000018378",135
"ENSRNOG00000018260",4
"ENSRNOG00000065594",1
"ENSRNOG00000070523",19
"ENSRNOG00000070106",50
"ENSRNOG00000017180",0
"ENSRNOG00000063737",0
"ENSRNOG00000016539",165
"ENSRNOG00000063205",182
"ENSRNOG00000065506",80
"ENSRNOG00000042692",0
"ENSRNOG00000055917",692
"ENSRNOG00000016834",128
"ENSRNOG00000068622",170
"ENSRNOG00000063621",156
"ENSRNOG00000038877",94
"ENSRNOG00000050474",0
"ENSRNOG00000016680",2444
"ENSRNOG00000013620",1297
"ENSRNOG00000018227",1105
"ENSRNOG00000017514",1
"ENSRNOG00000018520",25
"ENSRNOG00000060029",0
"ENSRNOG00000065730",0
"ENSRNOG00000018028",0
"ENSRNOG00000064112",65
"ENSRNOG00000018706",9
"ENSRNOG00000016628",0
"ENSRNOG00000069145",0
"ENSRNOG00000016716",0
"ENSRNOG00000070916",18
"ENSRNOG00000069373",3
"ENSRNOG00000046476",0
"ENSRNOG00000069233",1
"ENSRNOG00000040024",0
"ENSRNOG00000065352",0
"ENSRNOG00000014616",1229
"ENSRNOG00000068602",12
"ENSRNOG00000060355",31
"ENSRNOG00000069905",0
"ENSRNOG00000000104",404
"ENSRNOG00000064540",52
"ENSRNOG00000017372",791
"ENSRNOG00000066473",0
"ENSRNOG00000022505",0
"ENSRNOG00000016629",819
"ENSRNOG00000017284",674
"ENSRNOG00000068034",1
"ENSRNOG00000022249",617
"ENSRNOG00000070346",1
"ENSRNOG00000023688",3
"ENSRNOG00000066521",5
"ENSRNOG00000017531",0
"ENSRNOG00000018782",119
"ENSRNOG00000069877",0
"ENSRNOG00000018279",3738
"ENSRNOG00000054957",325
"ENSRNOG00000042206",0
"ENSRNOG00000028997",181
"ENSRNOG00000018355",0
"ENSRNOG00000011668",742
"ENSRNOG00000056413",0
"ENSRNOG00000000105",211
"ENSRNOG00000016576",474
"ENSRNOG00000027014",6
"ENSRNOG00000039975",0
"ENSRNOG00000018911",856
"ENSRNOG00000062731",625
"ENSRNOG00000053232",313
"ENSRNOG00000058285",0
"ENSRNOG00000046968",370
"ENSRNOG00000039971",0
"ENSRNOG00000021898",0
"ENSRNOG00000046334",0
"ENSRNOG00000017585",193
"ENSRNOG00000018343",937
"ENSRNOG00000016779",4827
"ENSRNOG00000011684",394
"ENSRNOG00000052387",0
"ENSRNOG00000018400",171
"ENSRNOG00000018141",0
"ENSRNOG00000031461",0
"ENSRNOG00000029235",215
"ENSRNOG00000012160",0
"ENSRNOG00000018246",150
"ENSRNOG00000032745",0
"ENSRNOG00000018415",121
"ENSRNOG00000064708",0
"ENSRNOG00000018456",2778
"ENSRNOG00000018417",753
"ENSRNOG00000065161",0
"ENSRNOG00000008666",433
"ENSRNOG00000069771",0
"ENSRNOG00000067245",44
"ENSRNOG00000064118",86
"ENSRNOG00000018549",582
"ENSRNOG00000017444",0
"ENSRNOG00000010882",874
"ENSRNOG00000069712",0
"ENSRNOG00000028168",43
"ENSRNOG00000017318",335
"ENSRNOG00000013090",72
"ENSRNOG00000065006",0
"ENSRNOG00000017759",0
"ENSRNOG00000062525",0
"ENSRNOG00000019257",10
"ENSRNOG00000054976",0
"ENSRNOG00000047647",1
"ENSRNOG00000053439",268
"ENSRNOG00000027311",0
"ENSRNOG00000059328",0
"ENSRNOG00000068311",0
"ENSRNOG00000014395",1260
"ENSRNOG00000028750",1
"ENSRNOG00000039990",0
"ENSRNOG00000063490",1
"ENSRNOG00000068265",155
"ENSRNOG00000031955",0
"ENSRNOG00000062898",0
"ENSRNOG00000048693",0
"ENSRNOG00000028329",38
"ENSRNOG00000063185",104
"ENSRNOG00000065263",11
"ENSRNOG00000014366",59
"ENSRNOG00000062387",171
"ENSRNOG00000066835",37
"ENSRNOG00000040000",0
"ENSRNOG00000049920",1510
"ENSRNOG00000046746",5
"ENSRNOG00000069288",0
"ENSRNOG00000061064",0
"ENSRNOG00000066214",1
"ENSRNOG00000016967",62
"ENSRNOG00000019175",602
"ENSRNOG00000015989",728
"ENSRNOG00000016511",1323
"ENSRNOG00000069318",0
"ENSRNOG00000014320",785
"ENSRNOG00000069578",32
"ENSRNOG00000067613",19
"ENSRNOG00000064986",1014
"ENSRNOG00000013438",940
"ENSRNOG00000053025",0
"ENSRNOG00000067853",0
"ENSRNOG00000033540",0
"ENSRNOG00000053140",0
"ENSRNOG00000067310",1
"ENSRNOG00000068535",0
"ENSRNOG00000048264",108
"ENSRNOG00000039574",0
"ENSRNOG00000048372",0
"ENSRNOG00000018651",598
"ENSRNOG00000061738",0
"ENSRNOG00000029667",741
"ENSRNOG00000067284",2010
"ENSRNOG00000052567",0
"ENSRNOG00000016587",7197
"ENSRNOG00000019057",0
"ENSRNOG00000030027",267
"ENSRNOG00000065065",1
"ENSRNOG00000018198",0
"ENSRNOG00000017888",0
"ENSRNOG00000001066",1
"ENSRNOG00000049452",96
"ENSRNOG00000065532",0
"ENSRNOG00000026690",16
"ENSRNOG00000013679",1
"ENSRNOG00000062220",25
"ENSRNOG00000016046",1
"ENSRNOG00000017946",0
"ENSRNOG00000029792",1484
"ENSRNOG00000039954",0
"ENSRNOG00000019223",1665
"ENSRNOG00000039560",21
"ENSRNOG00000018839",184
"ENSRNOG00000016855",567
"ENSRNOG00000016560",518
"ENSRNOG00000016873",21
"ENSRNOG00000016902",0
"ENSRNOG00000021292",3161
"ENSRNOG00000013773",356
"ENSRNOG00000016816",1410
"ENSRNOG00000064563",0
"ENSRNOG00000018251",0
"ENSRNOG00000016578",538
"ENSRNOG00000019108",702
"ENSRNOG00000019113",1302
"ENSRNOG00000027938",333
"ENSRNOG00000015523",182
"ENSRNOG00000048849",83
"ENSRNOG00000022405",0
"ENSRNOG00000016031",502
"ENSRNOG00000033625",19
"ENSRNOG00000057865",0
"ENSRNOG00000063656",0
"ENSRNOG00000068509",0
"ENSRNOG00000062272",58148
"ENSRNOG00000013237",0
"ENSRNOG00000055942",3153
"ENSRNOG00000015410",467
"ENSRNOG00000026286",58
"ENSRNOG00000051034",3
"ENSRNOG00000031325",1222
"ENSRNOG00000016066",170
"ENSRNOG00000031716",199
"ENSRNOG00000047910",0
"ENSRNOG00000031706",772
"ENSRNOG00000015631",107
"ENSRNOG00000016378",226
"ENSRNOG00000062314",29
"ENSRNOG00000070919",102
"ENSRNOG00000016915",0
"ENSRNOG00000016222",2
"ENSRNOG00000064794",110
"ENSRNOG00000062739",3
"ENSRNOG00000063362",36
"ENSRNOG00000068516",16
"ENSRNOG00000067427",0
"ENSRNOG00000070712",0
"ENSRNOG00000047459",43
"ENSRNOG00000012940",2194
"ENSRNOG00000068923",1
"ENSRNOG00000064025",11
"ENSRNOG00000017175",3
"ENSRNOG00000016525",0
"ENSRNOG00000068614",6
"ENSRNOG00000024874",626
"ENSRNOG00000065054",32
"ENSRNOG00000022146",9
"ENSRNOG00000067441",5267
"ENSRNOG00000070706",10
"ENSRNOG00000016468",182
"ENSRNOG00000061863",3
"ENSRNOG00000070513",4
"ENSRNOG00000017060",20
"ENSRNOG00000069245",0
"ENSRNOG00000017092",230
"ENSRNOG00000070362",3
"ENSRNOG00000070462",2
"ENSRNOG00000066706",0
"ENSRNOG00000066420",3
"ENSRNOG00000056708",0
"ENSRNOG00000008659",1198
"ENSRNOG00000060002",0
"ENSRNOG00000017863",1137
"ENSRNOG00000064521",33
"ENSRNOG00000043350",70
"ENSRNOG00000064011",11
"ENSRNOG00000067560",27
"ENSRNOG00000070055",6
"ENSRNOG00000063552",2
"ENSRNOG00000065377",0
"ENSRNOG00000063167",1
"ENSRNOG00000016123",91
"ENSRNOG00000016152",225
"ENSRNOG00000016391",633
"ENSRNOG00000017579",796
"ENSRNOG00000016519",162
"ENSRNOG00000001455",830
"ENSRNOG00000017642",130
"ENSRNOG00000016099",385
"ENSRNOG00000046547",0
"ENSRNOG00000017250",248
"ENSRNOG00000068607",0
"ENSRNOG00000018092",0
"ENSRNOG00000054474",60
"ENSRNOG00000024832",0
"ENSRNOG00000031595",5
"ENSRNOG00000018631",2
"ENSRNOG00000033076",7
"ENSRNOG00000016767",352
"ENSRNOG00000016585",613
"ENSRNOG00000048719",255
"ENSRNOG00000022021",37
"ENSRNOG00000045918",330
"ENSRNOG00000016992",0
"ENSRNOG00000001456",1151
"ENSRNOG00000026120",1852
"ENSRNOG00000068619",0
"ENSRNOG00000002624",3
"ENSRNOG00000018070",0
"ENSRNOG00000028913",0
"ENSRNOG00000068936",0
"ENSRNOG00000068312",0
"ENSRNOG00000016998",887
"ENSRNOG00000002609",134
"ENSRNOG00000014264",57
"ENSRNOG00000002480",219
"ENSRNOG00000062602",0
"ENSRNOG00000018200",0
"ENSRNOG00000014019",397
"ENSRNOG00000002461",4661
"ENSRNOG00000017803",212
"ENSRNOG00000014460",1022
"ENSRNOG00000018110",1219
"ENSRNOG00000049614",96
"ENSRNOG00000018478",0
